"sim","agg_loss","claim_count"
2472,6525472443.56088,1398
2473,3566248300.54461,1382
2474,3456099501.82526,1499
2475,3734681066.73289,1234
2476,4010551024.08153,1292
2477,3551725604.29976,1445
2478,4903875340.03353,1437
2479,3015222749.79742,1483
2480,9172498664.67546,1466
2481,4395720015.7955,1444
2482,4753752373.52959,1539
2483,3694874801.38382,1420
2484,3855473332.34325,1315
2485,3567992062.43671,1341
2486,3704243973.43773,1444
2487,3564310612.68592,1463
2488,3280717384.87426,1318
2489,4294032740.6003,1372
2490,4984511886.95809,1358
2491,4578834067.7311,1362
2492,4106591807.1556,1527
2493,3994937131.56057,1401
2494,3433554568.8013,1452
2495,3543611494.36947,1344
2496,3702796661.56234,1274
2497,3672295543.37779,1415
2498,4755388159.66019,1430
2499,4857748230.72561,1452
2500,4529756935.35803,1378
2501,4606749215.70345,1428
2502,3474677766.13361,1489
2503,3776954630.62719,1416
2504,4402664107.17587,1563
2505,2763370973.63522,1343
2506,4405593267.69214,1366
2507,5590036020.87032,1470
2508,4634289177.30829,1461
2509,7589432518.46224,1369
2510,2876040788.6767,1314
2511,4179274999.99119,1402
2512,4563584396.68407,1461
2513,3666120535.37247,1414
2514,3460572325.66686,1411
2515,4997887296.53767,1424
2516,5449555877.22312,1360
2517,5348189967.75727,1564
2518,3252373541.23393,1365
2519,3425402875.5048,1411
2520,3350589757.98533,1445
2521,7019464926.16689,1405
2522,4327551539.12132,1550
2523,3780086373.46553,1429
2524,5352683770.13408,1408
2525,3533445862.21715,1395
2526,4069052930.73343,1315
2527,3642149198.17003,1455
2528,3776759211.85316,1304
2529,3604528832.6498,1413
2530,3922465334.99126,1398
2531,4274093815.26114,1481
2532,3496885920.76766,1411
2533,3731480489.85345,1329
2534,4651552499.63565,1603
2535,3605308086.02021,1404
2536,3100846099.70993,1335
2537,4671242680.75634,1444
2538,3666687446.47705,1347
2539,3848749964.30222,1375
2540,3866921360.94471,1359
2541,4104702181.7257,1541
2542,3728683522.03471,1398
2543,4227644699.45588,1454
2544,3595241024.98185,1498
2545,4476982919.14294,1482
2546,4926013793.01997,1428
2547,3933635966.77545,1376
2548,3960343120.34068,1512
2549,4404910727.36433,1426
2550,5606990307.81642,1540
2551,3487358861.79096,1277
2552,3747570014.35915,1573
2553,3935866813.16244,1384
2554,3466724318.62227,1391
2555,4720802658.19186,1421
2556,4204769462.82922,1440
2557,4282175231.00034,1489
2558,3773684923.34545,1377
2559,4013561317.27567,1531
2560,3783915067.95882,1434
2561,4834018365.85425,1308
2562,3997394074.89064,1330
2563,3696527552.61622,1377
2564,3678494388.36849,1360
2565,3652380525.45485,1462
2566,5224743963.94802,1343
2567,3936083786.46235,1343
2568,4384404188.14747,1437
2569,3194681085.39624,1566
2570,3270931215.14715,1369
2571,4069702210.74285,1485
2572,3755177023.54588,1483
2573,3737696533.80039,1272
2574,3294322266.2562,1356
2575,4800427254.46826,1504
2576,3665541048.66067,1360
2577,4570388326.87175,1488
2578,5699927794.55428,1494
2579,4089701690.45559,1538
2580,3684728409.86261,1463
2581,3259670704.45505,1340
2582,4333185682.96184,1521
2583,3132597703.08047,1454
2584,3341911228.96494,1274
2585,3923777752.28951,1277
2586,3385896654.69826,1449
2587,3970677936.96264,1427
2588,4174180544.56506,1269
2589,3877250951.93743,1288
2590,3375863201.5472,1359
2591,2715685811.82799,1352
2592,3354102811.42721,1518
2593,5209436763.62895,1448
2594,3856045723.62229,1588
2595,3929707537.08122,1405
2596,3128518689.85949,1294
2597,2933179724.09447,1361
2598,4216508427.06612,1297
2599,3721591625.55189,1356
2600,3556033038.19039,1383
2601,3844965030.49062,1259
2602,4000952678.84413,1452
2603,3170292041.12656,1441
2604,4916061733.14814,1486
2605,3956068959.04077,1542
2606,3869856878.5524,1453
2607,4721975613.54915,1399
2608,3588794942.49215,1353
2609,4638668387.07092,1320
2610,6337190072.93307,1485
2611,3504735389.15711,1353
2612,3563364108.74217,1415
2613,3803046084.38068,1340
2614,4302179114.1892,1445
2615,3571484753.86405,1371
2616,4085901907.64561,1494
2617,3034728986.28757,1351
2618,4632714145.48191,1530
2619,4245673695.97702,1382
2620,3829141528.78421,1448
2621,4393377707.20733,1372
2622,4646912114.32235,1586
2623,4135623043.15138,1461
2624,4177507500.98304,1307
2625,4040240759.44685,1374
2626,3975634010.70156,1593
2627,3489875489.15953,1429
2628,3849974327.03598,1285
2629,3400708008.01203,1393
2630,4536560146.03437,1530
2631,3300724412.86656,1426
2632,4219654185.26933,1452
2633,3369148049.53239,1387
2634,4392644400.13825,1528
2635,4727650085.41062,1447
2636,2903329149.85465,1333
2637,3304451942.72138,1354
2638,4666065137.78058,1610
2639,3233746588.24259,1383
2640,3612728312.66726,1456
2641,3387119977.34149,1369
2642,3780111583.41825,1437
2643,3450787004.93741,1341
2644,3264201744.8882,1424
2645,3531701703.03051,1334
2646,4214191888.51166,1428
2647,3238414879.51392,1360
2648,3663387541.65153,1324
2649,3379787988.03694,1224
2650,3368453290.52294,1360
2651,4435859147.09119,1431
2652,4894836779.34113,1554
2653,3726838712.78426,1383
2654,4416100887.94209,1414
2655,3546623696.78422,1337
2656,3841688475.67862,1403
2657,4471617643.15784,1370
2658,4461765526.77599,1545
2659,3850307992.11106,1464
2660,3134358198.44819,1346
2661,2960803689.37705,1392
2662,3488443384.44274,1327
2663,3951906832.01983,1501
2664,5725088648.58602,1462
2665,3571954587.81639,1402
2666,4232719808.01969,1363
2667,3686473199.81339,1435
2668,4181396798.47613,1353
2669,4648300490.97682,1334
2670,3524018500.89138,1362
2671,3217318111.68293,1309
2672,3942136808.80081,1415
2673,4368655933.81707,1288
2674,4204242528.6314,1353
2675,3479178375.92963,1502
2676,3224561270.42208,1374
2677,3650941529.93226,1515
2678,3080111618.36873,1343
2679,4318576150.32668,1472
2680,3943037587.44201,1468
2681,5383870128.97636,1362
2682,4842608345.53553,1382
2683,2932114858.20768,1197
2684,5170585894.48185,1424
2685,3109529226.88188,1283
2686,4217559509.79216,1391
2687,4808199921.53466,1488
2688,3802098486.17554,1449
2689,3656292583.6932,1450
2690,3983693644.56577,1364
2691,3333293333.809,1411
2692,4456978998.5405,1433
2693,3521574591.96971,1428
2694,3985448115.89622,1366
2695,4170355231.89705,1313
2696,3162835510.00601,1514
2697,5855699765.22838,1495
2698,2911357546.90559,1320
2699,3130251524.35244,1331
2700,4800157058.54595,1460
2701,3695532625.68295,1519
2702,4397085415.81378,1561
2703,4115251764.27041,1356
2704,3882991315.22867,1466
2705,4996320690.51853,1529
2706,5175894680.04164,1498
2707,4264038172.08214,1468
2708,4345786612.17488,1311
2709,4449125772.48776,1566
2710,2954162177.91872,1256
2711,3226938197.98874,1270
2712,3515182776.12163,1573
2713,4057495609.2782,1464
2714,3909715118.56008,1483
2715,3717402945.8194,1509
2716,4431275443.81341,1477
2717,3548212361.79965,1275
2718,3843293741.52563,1433
2719,3023102222.8691,1408
2720,3327891485.92151,1407
2721,5325108520.95174,1305
2722,4513931264.90376,1448
2723,5365645046.60841,1437
2724,3407025356.44664,1442
2725,4348965562.25906,1487
2726,4860090969.87083,1383
2727,3100566174.93147,1282
2728,3874245577.25655,1401
2729,3537318139.17162,1394
2730,3755772953.61201,1380
2731,3550347246.56421,1387
2732,3478991629.79771,1360
2733,3483490890.35927,1515
2734,3779484080.46285,1386
2735,3764608728.77475,1504
2736,4842877939.69704,1558
2737,5072658349.88111,1458
2738,3346187144.80199,1368
2739,3673956592.07584,1479
2740,4139883904.75807,1395
2741,4314159074.47618,1314
2742,3665166784.07097,1437
2743,4093264195.80746,1517
2744,3578102219.21458,1263
2745,4971848709.31681,1386
2746,3870875313.24705,1307
2747,3638272433.75601,1339
2748,3503867464.98222,1432
2749,4261823979.36249,1413
2750,3869732854.18964,1289
2751,4928648836.73025,1331
2752,3917319751.09769,1358
2753,3648913255.63607,1405
2754,3227551257.84017,1370
2755,3441963953.04715,1383
2756,4256978069.86506,1341
2757,4099729146.54884,1522
2758,3832254113.17654,1340
2759,4669427189.1592,1396
2760,3797460666.99922,1396
2761,3654641196.65645,1311
2762,3824120033.77238,1475
2763,4299494008.07122,1448
2764,3025461881.96171,1274
2765,5096277634.1098,1481
2766,4147299158.42131,1432
2767,4147455035.51423,1392
2768,4074013651.01228,1386
2769,3884922924.60954,1294
2770,5382960610.85762,1538
2771,3728703541.47751,1365
2772,4139980822.00548,1356
2773,3924374351.406,1370
2774,3794980142.13316,1562
2775,4629435077.56675,1541
2776,3720417399.7311,1466
2777,3900225796.36459,1413
2778,3962686092.29593,1365
2779,3577128592.26602,1192
2780,4208866278.49524,1382
2781,3891415268.64878,1504
2782,4203504484.33231,1355
2783,3742894524.91596,1327
2784,2861613441.57526,1364
2785,4369582502.728,1497
2786,4718027248.76124,1368
2787,4046750883.44871,1488
2788,3526039952.98867,1430
2789,3559567758.74509,1514
2790,3796901026.03613,1351
2791,3991049492.26386,1371
2792,4079364996.22207,1519
2793,3637976664.58616,1274
2794,4508360511.0576,1592
2795,3751350231.90138,1555
2796,4283166611.74602,1334
2797,4086802074.39841,1438
2798,3961857571.90506,1447
2799,4152263240.28605,1354
2800,3737615198.53817,1301
2801,3566932995.34731,1320
2802,6555468753.05422,1326
2803,3448313218.6066,1483
2804,4042481372.97187,1428
2805,4052114818.24183,1447
2806,3031249849.81866,1247
2807,4315166065.1222,1481
2808,3845994442.89538,1419
2809,4626423204.06911,1369
2810,4253726270.20077,1462
2811,5010477441.0964,1381
2812,4358557318.94001,1440
2813,3805788354.51224,1297
2814,3354523309.95206,1417
2815,3570564366.88529,1500
2816,4245050590.52907,1640
2817,4329538985.01019,1372
2818,3718890969.15787,1247
2819,4602482777.00787,1508
2820,4531381232.52751,1419
2821,4822848642.96277,1450
2822,4319763456.96219,1376
2823,5378365493.55137,1524
2824,3983800056.22113,1434
2825,3664997662.26378,1395
2826,3597661715.11729,1349
2827,3324358941.79131,1323
2828,3346453612.60687,1301
2829,4422461340.61201,1416
2830,8487157958.67743,1451
2831,3980085519.57196,1502
2832,4932146099.51899,1430
2833,4134664991.06446,1404
2834,3267524544.785,1409
2835,3456949257.06241,1356
2836,4296590714.53805,1421
2837,4124893346.95873,1464
2838,4156987029.333,1365
2839,4511536169.19,1479
2840,3532848522.47868,1502
2841,3755379511.62918,1372
2842,4334407477.71414,1524
2843,3499691034.66467,1365
2844,3795729518.11512,1378
2845,3190177510.08407,1400
2846,3696421792.14052,1344
2847,4126584211.7485,1322
2848,4398622140.32472,1449
2849,3241293440.13913,1283
2850,3900654085.94254,1481
2851,4635260418.00994,1435
2852,3684712788.33559,1327
2853,3298880163.99227,1312
2854,4498371343.27023,1487
2855,4158925299.70005,1434
2856,3697382007.61254,1402
2857,3721139085.28366,1304
2858,4973925613.24694,1363
2859,3908603493.38984,1423
2860,3157235957.171,1277
2861,4297979386.54951,1484
2862,4665775215.5088,1464
2863,3988894147.19171,1464
2864,2976353259.25603,1326
2865,3984316412.22359,1400
2866,3838687998.72737,1445
2867,3105403268.94032,1299
2868,3199917578.96238,1341
2869,3606048868.56937,1391
2870,6177433429.12281,1358
2871,4466766211.89894,1525
2872,4380958447.38751,1507
2873,3401433517.82082,1434
2874,3591498575.94292,1471
2875,3583150376.55801,1462
2876,3996207169.75508,1397
2877,2876055650.79018,1323
2878,2900466487.29343,1355
2879,3492402939.33847,1386
2880,3606483792.69586,1589
2881,3393736807.23685,1388
2882,4660160721.40519,1387
2883,4197551385.04637,1579
2884,4852984183.56633,1471
2885,3680969101.89957,1285
2886,2964555155.98844,1326
2887,3253609904.36455,1257
2888,4922687739.71305,1499
2889,3250898967.18431,1330
2890,3862677073.48692,1449
2891,4532337364.20141,1504
2892,3958328921.20599,1309
2893,3142109228.19623,1400
2894,3603001982.39615,1431
2895,4463346754.11874,1370
2896,3534723433.61224,1287
2897,5007856293.94656,1464
2898,4008412777.20795,1483
2899,3632174305.67488,1343
2900,3675503773.80635,1424
2901,4121820943.19525,1437
2902,3360775960.64681,1291
2903,3810872750.52934,1236
2904,3774355241.45703,1395
2905,4615694015.43395,1487
2906,4043768987.52854,1284
2907,5099436829.6631,1435
2908,4724024656.37298,1517
2909,4496904690.21567,1538
2910,4834674537.07076,1421
2911,3512594956.26895,1363
2912,4008827541.08388,1382
2913,4218610323.3197,1396
2914,4085208282.68996,1432
2915,5016533022.6879,1541
2916,3578767879.87983,1236
2917,4092101839.30143,1418
2918,4019759924.0565,1369
2919,3902297423.26585,1428
2920,3245655643.90409,1464
2921,4879028921.18586,1322
2922,4030714936.03354,1433
2923,3735990471.49763,1482
2924,4047082820.60472,1337
2925,4092298057.22594,1490
2926,4183921074.84293,1389
2927,3534442281.11764,1449
2928,3774878137.01812,1489
2929,4059311309.79504,1566
2930,3499250693.74821,1451
2931,4621582581.17721,1558
2932,4264213080.46857,1447
2933,4401582664.62636,1334
2934,3510077240.28131,1371
2935,3364572242.87758,1367
2936,4599780621.03605,1529
2937,3979799489.45457,1433
2938,6275329626.921,1538
2939,3891610876.40632,1331
2940,3450374871.08026,1293
2941,4173931723.15105,1409
2942,5874482472.88546,1353
2943,3551457831.71732,1264
2944,4469092265.28775,1311
2945,4531105253.28832,1510
2946,4157471263.40888,1454
2947,3958531284.88214,1390
2948,3560841899.04122,1450
2949,4240533748.09528,1385
2950,3338473579.33486,1357
2951,4184674260.66441,1333
2952,3376597717.73712,1393
2953,3631403732.7803,1502
2954,4122734531.02066,1425
2955,3712479240.73016,1503
2956,3720715051.28256,1509
2957,4786805794.09105,1333
2958,3332424346.20884,1473
2959,4038158790.87548,1461
2960,3621062533.43705,1529
2961,3329049509.00074,1416
2962,4059567890.85739,1425
2963,3677532159.50663,1306
2964,3515762817.25342,1414
2965,3757005657.22661,1256
2966,3978639857.56518,1417
2967,3563732930.70645,1399
2968,4307414114.9356,1329
2969,4904097802.59139,1483
2970,4124124656.15227,1261
2971,4638996144.57444,1440
2972,3753421085.50406,1361
2973,4293269962.3943,1447
2974,4478880647.06925,1466
2975,4623851323.19062,1264
2976,2881119150.27071,1320
2977,4702790532.25136,1417
2978,3189857861.4845,1279
2979,3646938422.17143,1390
2980,3396261624.12593,1372
2981,4276686617.61333,1355
2982,3724096221.19147,1368
2983,3215192787.95007,1276
2984,3581692750.74863,1390
2985,3670323099.92432,1488
2986,5220719263.54673,1422
2987,4040581240.22298,1533
2988,4606147946.07625,1343
2989,3905971375.84773,1398
2990,3460694885.57413,1250
2991,3842917796.24767,1421
2992,4858459183.09334,1444
2993,4105818470.25601,1228
2994,3734441500.25613,1400
2995,4308219305.31371,1365
2996,4758297736.35617,1372
2997,3169266277.73583,1346
2998,4305002066.96254,1318
2999,3414666837.60257,1359
3000,3753510063.20165,1335
3001,3618107492.47923,1295
3002,5603688477.14298,1566
3003,3393729746.42898,1311
3004,3948865350.43879,1258
3005,4668789087.19707,1327
3006,4766416386.11277,1531
3007,3705083545.39149,1432
3008,3803359149.09102,1351
3009,3201836929.16898,1340
3010,3067515456.46102,1318
3011,3474296518.54853,1324
3012,3669193794.98757,1429
3013,4059157344.84235,1500
3014,5030288728.67933,1348
3015,3923073805.67188,1428
3016,3231852721.98885,1266
3017,3186172161.53398,1415
3018,4279021363.00263,1276
3019,3957560029.07128,1412
3020,4070291217.72027,1379
3021,6129257030.10942,1450
3022,3842382221.06782,1472
3023,3001819759.18085,1389
3024,3492358748.04477,1418
3025,4844813819.26461,1454
3026,4347395474.25882,1494
3027,3874743275.46441,1335
3028,4303964672.88361,1416
3029,3092409506.23901,1451
3030,4355376190.60981,1597
3031,3258658391.41852,1486
3032,3626206073.84686,1362
3033,4377473814.13859,1472
3034,3376228973.72827,1440
3035,3709834294.59694,1352
3036,3453563919.18702,1306
3037,3733416276.26953,1457
3038,4174366728.76104,1338
3039,7474175689.87597,1397
3040,5259836627.97946,1558
3041,4639702163.95166,1371
3042,3939619837.38918,1476
3043,3703641477.90933,1345
3044,4799140329.49503,1323
3045,3798024280.69253,1474
3046,3947680012.97702,1429
3047,4447586971.46278,1521
3048,4825928192.3608,1360
3049,4085941162.28122,1455
3050,3048599735.44832,1368
3051,3964688552.3968,1489
3052,3960940051.28121,1428
3053,4199332834.76107,1361
3054,3432120240.08214,1319
3055,4643112550.89294,1326
3056,3440774330.92705,1388
3057,4319813888.31615,1349
3058,3390254117.98397,1427
3059,4542322730.42897,1345
3060,3852521323.62617,1384
3061,4491361204.0327,1467
3062,4844504235.45833,1668
3063,3894187702.15769,1412
3064,7308799234.00061,1340
3065,4427677413.08527,1492
3066,4427980630.16248,1437
3067,5154748616.66897,1419
3068,4726303482.42409,1452
3069,4318034227.56116,1350
3070,3474648951.8404,1460
3071,3566863180.92101,1186
3072,4057254508.32755,1421
3073,3927597276.94659,1483
3074,3126682947.66706,1396
3075,5055955471.73162,1452
3076,3959404938.22292,1422
3077,3313070129.25295,1403
3078,3436139699.0409,1314
3079,4245521790.47036,1454
3080,4511404120.8089,1466
3081,3290213409.22814,1200
3082,4068098254.18367,1517
3083,4614447618.97438,1385
3084,3738745035.35736,1410
3085,3867795605.21226,1391
3086,4183647377.25319,1380
3087,3270877614.4622,1290
3088,3106992906.25504,1421
3089,4934546645.85617,1510
3090,3574983637.93045,1366
3091,4299081148.51374,1454
3092,3776471196.71728,1315
3093,4861876624.27694,1561
3094,4330230314.05641,1383
3095,5496950235.21156,1459
3096,4265543914.66442,1374
3097,6479734559.07747,1461
3098,4276894821.70054,1513
3099,4546274825.05678,1317
3100,3282885911.8996,1313
3101,3689949620.85325,1379
3102,3525573892.62249,1422
3103,4291365040.73265,1426
3104,4088975659.46642,1452
3105,4108680102.10889,1342
3106,3914131485.49704,1448
3107,3384816558.10997,1289
3108,3705921261.21992,1540
3109,4215203947.91025,1244
3110,3688644407.91908,1363
3111,4430297941.50811,1508
3112,3326081928.0483,1303
3113,5074989917.70226,1463
3114,3451749762.46567,1329
3115,3822929774.06587,1328
3116,3789570083.34541,1520
3117,3723124102.60047,1441
3118,3717248318.94941,1412
3119,3285141158.36679,1391
3120,4050766931.20144,1439
3121,4227379663.17052,1388
3122,3160131024.29949,1444
3123,3137996725.14659,1388
3124,3603848156.85863,1501
3125,3643251612.69102,1412
3126,4241977180.98226,1424
3127,3423497094.91305,1320
3128,3783222263.4085,1329
3129,3122946429.10888,1261
3130,3357527418.73593,1440
3131,4423022517.31498,1387
3132,3448333331.81378,1389
3133,4055708310.72589,1430
3134,3923594429.23723,1394
3135,4210590407.40136,1383
3136,4005457070.20945,1319
3137,4245543172.6622,1450
3138,3022622383.76622,1413
3139,3391728677.45483,1300
3140,4111925295.08588,1392
3141,2740947568.60887,1375
3142,3385954809.3056,1322
3143,3964748356.21653,1490
3144,3734514493.6795,1413
3145,4182974856.74366,1508
3146,5006602780.49642,1487
3147,3407030001.10944,1309
3148,3105613239.14145,1199
3149,4549108717.72796,1303
3150,3745721013.90628,1383
3151,3110424289.51332,1326
3152,4546638347.45566,1499
3153,4463693831.55952,1453
3154,4285249982.16238,1618
3155,3719320000.96089,1554
3156,3513594395.8142,1325
3157,4023698800.57162,1299
3158,3685887559.73784,1434
3159,3638711948.01479,1294
3160,4562869457.15643,1505
3161,3577488435.72942,1320
3162,4195078829.30345,1355
3163,3534736529.18534,1410
3164,4156116286.71589,1387
3165,4277871030.45531,1504
3166,4994450981.68445,1414
3167,4203183778.62621,1517
3168,3029574062.38564,1337
3169,3646281546.9875,1393
3170,3416521352.15462,1305
3171,3713099550.78325,1427
3172,3611723449.37915,1392
3173,4019573312.13908,1351
3174,4309309386.64308,1413
3175,3086311774.8179,1307
3176,3622535700.52346,1417
3177,3816853594.86744,1352
3178,4922051469.81219,1381
3179,4871832365.4257,1443
3180,3173924718.67286,1363
3181,5277913079.13658,1524
3182,3078912199.06503,1440
3183,3195442739.76938,1199
3184,3483213368.04981,1494
3185,4105027954.89789,1352
3186,3845850031.0242,1553
3187,3985900463.02196,1462
3188,4407924461.16743,1426
3189,4733977140.98895,1377
3190,3918668544.29915,1515
3191,4282660867.11668,1391
3192,3708080632.51056,1416
3193,4255732644.13517,1485
3194,3473250824.15768,1417
3195,3419158206.4153,1424
3196,4000203794.02267,1479
3197,4985215074.7194,1528
3198,2990364368.32036,1336
3199,4417670715.33009,1429
3200,3412479765.03899,1504
3201,4825635242.65703,1407
3202,3513724143.54438,1282
3203,3939907256.86829,1350
3204,4519687070.32252,1481
3205,4396276281.11875,1583
3206,3368735546.40659,1516
3207,4423935016.35325,1444
3208,3568042684.29758,1314
3209,3089386942.78628,1418
3210,3786702467.94567,1371
3211,4356649863.37786,1482
3212,3117871593.28815,1247
3213,3480876999.51357,1283
3214,4293122995.50405,1445
3215,3281419548.33846,1377
3216,3964048622.65018,1438
3217,3988725927.13185,1383
3218,4259214196.42835,1338
3219,3971705517.56007,1457
3220,3983337523.36531,1337
3221,3952625883.57338,1291
3222,3153093269.55517,1360
3223,3483161223.52417,1257
3224,3836161948.69064,1474
3225,4055207791.23041,1417
3226,3929196364.81226,1540
3227,4496849927.00049,1532
3228,2845215706.46797,1499
3229,4354031700.97166,1498
3230,4008950184.59232,1535
3231,3814491435.52862,1420
3232,4896739745.58277,1502
3233,3867125325.76274,1385
3234,3304147966.06526,1528
3235,3594993091.00909,1371
3236,3419151163.29286,1479
3237,5168057125.56265,1436
3238,4081173043.35189,1394
3239,3742341971.24713,1423
3240,3010354871.57058,1318
3241,19571381500.4243,1386
3242,3095102371.13188,1232
3243,3471654349.06468,1358
3244,3163659622.00345,1393
3245,3262301861.68745,1364
3246,3016361136.04572,1416
3247,3976235459.16442,1398
3248,4216730356.26595,1645
3249,4102466214.32819,1457
3250,3904776339.56315,1432
3251,3852682998.79223,1398
3252,4093476630.25779,1329
3253,3778680354.05916,1338
3254,3886011401.17738,1396
3255,3602520191.19074,1371
3256,4617067926.69966,1487
3257,5965828569.8167,1517
3258,3557448470.73681,1379
3259,6399240043.74191,1398
3260,4032790106.86706,1413
3261,3972325256.10632,1358
3262,3516772890.34194,1387
3263,3456597895.16367,1418
3264,4435485996.70552,1305
3265,3656121896.01389,1285
3266,4274240058.78924,1468
3267,3997356622.49489,1345
3268,4552862304.75619,1401
3269,4262400362.72227,1384
3270,4080218178.56276,1370
3271,3605700903.55059,1299
3272,4216866143.79731,1550
3273,3422617774.7179,1421
3274,3339713575.8263,1480
3275,4849293219.56607,1419
3276,3264770518.513,1341
3277,4078450382.50802,1383
3278,4955109829.18097,1405
3279,3869849611.08867,1388
3280,4496786459.25124,1507
3281,3284523142.49788,1445
3282,3121196446.75002,1293
3283,4223306408.21441,1334
3284,4612180753.23319,1375
3285,3794827529.64132,1406
3286,3964493879.92513,1406
3287,3866815253.06123,1540
3288,3452747612.93016,1253
3289,5352861192.95937,1495
3290,6301467047.64931,1450
3291,3553472774.11821,1419
3292,3905283081.54182,1411
3293,3933925681.38176,1450
3294,5168472597.12382,1484
3295,4348822626.02571,1384
3296,3328300640.27879,1432
3297,3797587417.0964,1434
3298,3271720048.41068,1338
3299,3724076261.66946,1387
3300,3316246209.11176,1504
3301,4102912933.61976,1371
3302,3568539148.20305,1424
3303,3719614866.69002,1343
3304,4067140487.4032,1371
3305,4155030455.58113,1381
3306,4230527427.45001,1533
3307,4125683317.77068,1251
3308,3312546256.97492,1373
3309,4600416946.96025,1461
3310,4750327222.30341,1341
3311,3425663746.70636,1322
3312,4076046804.0185,1481
3313,4147549433.95383,1421
3314,3549594429.74834,1287
3315,3750302451.28803,1356
3316,3215471811.70362,1351
3317,4285060659.31351,1415
3318,4406008571.89571,1363
3319,4201909096.40404,1473
3320,3353990962.66751,1451
3321,4482976012.15634,1397
3322,4058110914.98269,1369
3323,2979228267.55207,1250
3324,3434198879.85195,1285
3325,3291873985.36791,1379
3326,3180107156.74449,1448
3327,5125635975.91373,1353
3328,3895073818.64535,1403
3329,3731790640.51473,1341
3330,4755526382.00371,1451
3331,2928238161.09291,1275
3332,4968005790.05636,1644
3333,4751543805.22107,1352
3334,4229638072.13041,1537
3335,4287307921.95636,1370
3336,3260210914.44322,1266
3337,3526292121.55021,1419
3338,3393043256.2403,1444
3339,3318216598.9397,1372
3340,3979223813.71634,1377
3341,5207031986.5743,1356
3342,4679260167.56798,1567
3343,2993824036.52909,1369
3344,5397940389.5783,1427
3345,4450001389.28755,1359
3346,3446068535.95529,1362
3347,3823928614.12732,1365
3348,4325797833.74717,1513
3349,3549172700.40077,1396
3350,4417698221.80106,1447
3351,6913369137.85201,1585
3352,4968364791.47026,1545
3353,4064205952.75708,1259
3354,4162268652.62229,1444
3355,4478528903.56026,1390
3356,3525332170.30492,1390
3357,3761515459.06312,1432
3358,4164002622.03493,1460
3359,3526356242.0069,1427
3360,4545040504.92696,1412
3361,3569033159.59384,1392
3362,3916952334.16478,1505
3363,3685254052.01129,1395
3364,5220026504.90081,1454
3365,4005547094.51282,1326
3366,4114503507.99615,1452
3367,5004643816.85512,1412
3368,4144890644.39847,1454
3369,3833754676.05149,1390
3370,3890333232.86449,1410
3371,3673452914.40895,1454
3372,3812762047.02461,1409
3373,4554423977.34084,1503
3374,3967629750.94693,1530
3375,3824335002.72012,1429
3376,5462440631.29795,1559
3377,3757010548.85307,1488
3378,3517928343.00444,1298
3379,2715416362.78861,1326
3380,3643796004.98727,1373
3381,3489663672.35676,1406
3382,3954725740.91165,1426
3383,4558204847.2763,1447
3384,4057851931.79994,1476
3385,3516037171.01145,1454
3386,3362635002.55542,1282
3387,3990628893.76227,1419
3388,3534892468.61194,1275
3389,3460934913.37093,1321
3390,4150653132.87246,1535
3391,3457074804.35834,1280
3392,4607777335.8486,1251
3393,3480623910.41404,1528
3394,3372119749.89615,1345
3395,3593301683.85966,1345
3396,3973016816.27696,1240
3397,2980732194.94891,1447
3398,4414234182.44196,1442
3399,3329482076.00325,1378
3400,3541935923.73078,1197
3401,3809617787.87159,1419
3402,4076821909.05652,1406
3403,3419668582.00858,1385
3404,6126178065.36049,1507
3405,3964467123.68317,1488
3406,3403408198.8539,1412
3407,3722974927.01397,1377
3408,5587108444.30206,1675
3409,3459361305.60058,1418
3410,5084802591.05829,1440
3411,4596164836.63449,1480
3412,4308261332.73261,1513
3413,4229116339.94144,1446
3414,3558638089.13644,1406
3415,4646114578.72777,1491
3416,3805955051.70371,1353
3417,3764295602.62644,1422
3418,4185457102.70847,1311
3419,4605596988.74207,1420
3420,3160647848.69535,1356
3421,3613106501.11053,1401
3422,3859419594.83249,1392
3423,3216146057.29493,1311
3424,4520645921.85385,1392
3425,4196296948.24733,1488
3426,4260155402.30319,1482
3427,3585963000.52175,1305
3428,3555526596.96666,1547
3429,3606549762.64298,1383
3430,3538352279.57605,1577
3431,3866941402.67146,1579
3432,3697373766.07881,1409
3433,4025579510.77377,1442
3434,2961933692.87708,1436
3435,4855070401.0727,1438
3436,4326321208.06178,1560
3437,3773702397.16757,1316
3438,4871990895.24353,1292
3439,3989627052.78086,1377
3440,3177247027.25516,1325
3441,3349452549.61029,1357
3442,4062074790.37702,1365
3443,3946460788.25152,1312
3444,2997811954.72541,1260
3445,5346593136.06084,1649
3446,3965913343.15886,1343
3447,3935367015.02031,1454
3448,3893747160.61322,1620
3449,4032834855.85017,1370
3450,3999964679.12519,1415
3451,3330649139.72646,1309
3452,4939164194.38,1467
3453,4739986457.65687,1437
3454,3810814156.97034,1285
3455,4101855490.70936,1473
3456,4149900438.61741,1449
3457,6350803887.60508,1473
3458,3309511253.45125,1315
3459,4092212362.47337,1366
3460,3548890029.61208,1256
3461,4362897757.26965,1548
3462,5154224543.80607,1439
3463,3775277917.09581,1471
3464,3700961129.3231,1391
3465,3700536289.58625,1457
3466,4367912029.28995,1412
3467,3899024931.48337,1379
3468,4374922934.73132,1496
3469,4501740857.28872,1546
3470,3356320598.76134,1394
